State,Year,Crop,Area,Production
Madhya Pradesh,2003,Potato,198,1938
Madhya Pradesh,2003,Tomato,234,0
Madhya Pradesh,2004,Jowar,186,174
Madhya Pradesh,2004,Rice,114146,74956
Madhya Pradesh,2004,Jowar,6,7
Madhya Pradesh,2004,Wheat,29522,26631
Madhya Pradesh,2004,Onion,230,4077
Madhya Pradesh,2004,Potato,210,2295
Madhya Pradesh,2005,Jowar,178,148
Madhya Pradesh,2005,Rice,114873,75748
Madhya Pradesh,2005,Wheat,29946,28086
Madhya Pradesh,2005,Onion,243,3444
Madhya Pradesh,2005,Potato,195,1869
Madhya Pradesh,2006,Jowar,153,136
Madhya Pradesh,2006,Rice,114068,74021
Madhya Pradesh,2006,Wheat,29004,24844
Madhya Pradesh,2006,Onion,250,3271
Madhya Pradesh,2006,Potato,189,1799
Madhya Pradesh,2007,Jowar,125,112
Madhya Pradesh,2007,Rice,114204,77227
Madhya Pradesh,2007,Wheat,29117,25260
Madhya Pradesh,2007,Onion,278,3147
Madhya Pradesh,2007,Potato,198,1768
Madhya Pradesh,2008,Jowar,116,114
Madhya Pradesh,2008,Rice,114760,75229
Madhya Pradesh,2008,Wheat,29427,26615
Madhya Pradesh,2008,Onion,264,3249
Madhya Pradesh,2008,Potato,198,1579
Madhya Pradesh,2009,Jowar,122,123
Madhya Pradesh,2009,Onion,243,2841
Madhya Pradesh,2009,Potato,186,1322
Madhya Pradesh,2009,Rice,110841,58421
Madhya Pradesh,2009,Wheat,29737,23004
Madhya Pradesh,2010,Jowar,90,116
Madhya Pradesh,2010,Rice,112720,103242
Madhya Pradesh,2010,Wheat,17528,16696
Madhya Pradesh,2010,Onion,222,3150
Madhya Pradesh,2010,Potato,200,1322
Madhya Pradesh,2011,Jowar,72,68
Madhya Pradesh,2011,Rice,125842,131748
Madhya Pradesh,2011,Wheat,37423,62159
Madhya Pradesh,2011,Onion,277,3538
Madhya Pradesh,2011,Potato,533,3607
Madhya Pradesh,2012,Jowar,85,90
Madhya Pradesh,2012,Rice,128731,86568
Madhya Pradesh,2012,Wheat,40709,69961
Madhya Pradesh,2012,Onion,397,5293
Madhya Pradesh,2012,Potato,297,2366
Madhya Pradesh,2013,Jowar,77,51
Madhya Pradesh,2013,Rice,131499,117351
Madhya Pradesh,2013,Wheat,42687,75176
Madhya Pradesh,2013,Onion,368,6732
Madhya Pradesh,2013,Potato,289,5242
Madhya Pradesh,1997,Bajra,200,200
Madhya Pradesh,1997,Jowar,28400,20800
Madhya Pradesh,1997,Wheat,96800,283600
Madhya Pradesh,1998,Bajra,100,100
Madhya Pradesh,1998,Jowar,16800,14700
Madhya Pradesh,1998,Wheat,63000,159600
Madhya Pradesh,1999,Bajra,72,60
Madhya Pradesh,1999,Jowar,13326,9861
Madhya Pradesh,1999,Rice,19,15
Madhya Pradesh,1999,Wheat,65892,210672
Madhya Pradesh,1999,Onion,356,3483
Madhya Pradesh,1999,Potato,33,476
Madhya Pradesh,2000,Bajra,53,41
Madhya Pradesh,2000,Jowar,12470,2756
Madhya Pradesh,2000,Rice,21,7
Madhya Pradesh,2000,Wheat,21932,44579
Madhya Pradesh,2000,Onion,237,2296
Madhya Pradesh,2001,Bajra,35,24
Madhya Pradesh,2001,Jowar,13870,7531
Madhya Pradesh,2001,Rice,17,9
Madhya Pradesh,2001,Wheat,33292,84296
Madhya Pradesh,2001,Onion,292,2880
Madhya Pradesh,2001,Potato,25,344
Madhya Pradesh,2002,Bajra,58,25
Madhya Pradesh,2002,Jowar,15551,10061
Madhya Pradesh,2002,Rice,14,5
Madhya Pradesh,2002,Wheat,11521,19671
Madhya Pradesh,2002,Onion,369,2797
Madhya Pradesh,2002,Potato,7,89
Madhya Pradesh,2002,Tomato,75,0
Madhya Pradesh,2003,Bajra,88,85
Madhya Pradesh,2003,Jowar,30799,45398
Madhya Pradesh,2003,Rice,14,8
Madhya Pradesh,2003,Wheat,24298,57505
Madhya Pradesh,2003,Onion,294,2694
Madhya Pradesh,2003,Potato,11,165
Madhya Pradesh,2003,Tomato,72,0
Madhya Pradesh,2004,Bajra,54,42
Madhya Pradesh,2004,Jowar,14132,11984
Madhya Pradesh,2004,Rice,7,4
Madhya Pradesh,2004,Wheat,51001,134417
Madhya Pradesh,2004,Onion,572,6005
Madhya Pradesh,2004,Potato,24,422
Madhya Pradesh,2005,Bajra,59,38
Madhya Pradesh,2005,Jowar,10266,7012
Madhya Pradesh,2005,Rice,6,2
Madhya Pradesh,2005,Wheat,26039,53474
Madhya Pradesh,2005,Onion,333,3289
Madhya Pradesh,2005,Potato,26,276
Madhya Pradesh,2006,Bajra,30,30
Madhya Pradesh,2006,Jowar,8778,4933
Madhya Pradesh,2006,Rice,2,1
Madhya Pradesh,2006,Wheat,70805,195095
Madhya Pradesh,2006,Onion,419,4939
Madhya Pradesh,2006,Potato,46,741
Madhya Pradesh,2007,Bajra,47,42
Madhya Pradesh,2007,Jowar,5953,3786
Madhya Pradesh,2007,Rice,1,
Madhya Pradesh,2007,Wheat,61062,131182
Madhya Pradesh,2007,Onion,594,5884
Madhya Pradesh,2007,Potato,30,394
Madhya Pradesh,2008,Bajra,49,52
Madhya Pradesh,2008,Jowar,5117,3792
Madhya Pradesh,2008,Wheat,49986,126641
Madhya Pradesh,2008,Onion,414,3673
Madhya Pradesh,2008,Potato,18,214
Madhya Pradesh,2009,Jowar,3957,2738
Madhya Pradesh,2009,Bajra,43,42
Madhya Pradesh,2009,Onion,577,5746
Madhya Pradesh,2009,Potato,12,131
Madhya Pradesh,2009,Wheat,63723,156950
Madhya Pradesh,2010,Bajra,38,45
Madhya Pradesh,2010,Jowar,3517,3067
Madhya Pradesh,2010,Wheat,57370,122687
Madhya Pradesh,2010,Onion,708,7972
Madhya Pradesh,2010,Potato,22,218
Madhya Pradesh,2011,Bajra,37,37
Madhya Pradesh,2011,Jowar,951,937
Madhya Pradesh,2011,Wheat,88019,366951
Madhya Pradesh,2011,Onion,965,18508
Madhya Pradesh,2011,Potato,39,566
Madhya Pradesh,2012,Bajra,38,63
Madhya Pradesh,2012,Jowar,384,432
Madhya Pradesh,2012,Wheat,86845,358928
Madhya Pradesh,2012,Onion,958,20233
Madhya Pradesh,2012,Potato,25,334
Madhya Pradesh,2013,Bajra,26,29
Madhya Pradesh,2013,Jowar,180,177
Madhya Pradesh,2013,Wheat,113950,449180
Madhya Pradesh,2013,Onion,1292,25085
Madhya Pradesh,2013,Potato,24,291
Madhya Pradesh,1997,Bajra,69700,100100
Madhya Pradesh,1997,Jowar,5200,4600
Madhya Pradesh,1997,Wheat,123300,343400
Madhya Pradesh,1998,Bajra,61000,87700
Madhya Pradesh,1998,Jowar,1000,1200
Madhya Pradesh,1998,Rice,1400,900
Madhya Pradesh,1998,Wheat,77900,269900
Madhya Pradesh,1999,Bajra,55010,73383
Madhya Pradesh,1999,Jowar,1046,1098
Madhya Pradesh,1999,Rice,2176,4964
Madhya Pradesh,1999,Wheat,76069,212003
Madhya Pradesh,1999,Onion,74,529
Madhya Pradesh,1999,Potato,857,7954
Madhya Pradesh,2000,Bajra,73924,123971
Madhya Pradesh,2000,Jowar,788,713
Madhya Pradesh,2000,Rice,2042,4183
Madhya Pradesh,2000,Wheat,75611,218345
Madhya Pradesh,2000,Onion,65,560
Madhya Pradesh,2001,Bajra,70175,121964
Madhya Pradesh,2001,Jowar,482,474
Madhya Pradesh,2001,Rice,1870,3639
Madhya Pradesh,2001,Wheat,66955,181507
Madhya Pradesh,2001,Onion,65,540
Madhya Pradesh,2001,Potato,507,6142
Madhya Pradesh,2002,Bajra,73237,68843
Madhya Pradesh,2002,Jowar,543,366
Madhya Pradesh,2002,Rice,231,367
Madhya Pradesh,2002,Wheat,66589,150341
Madhya Pradesh,2002,Onion,43,257
Madhya Pradesh,2002,Potato,564,5805
Madhya Pradesh,2002,Tomato,99,0
Madhya Pradesh,2003,Bajra,76803,131103
Madhya Pradesh,2003,Jowar,496,498
Madhya Pradesh,2003,Rice,207,382
Madhya Pradesh,2003,Wheat,71942,210376
Madhya Pradesh,2003,Onion,22,155
Madhya Pradesh,2003,Potato,651,6862
Madhya Pradesh,2003,Tomato,96,0
Madhya Pradesh,2004,Bajra,73794,129582
Madhya Pradesh,2004,Jowar,548,526
Madhya Pradesh,2004,Rice,163,326
Madhya Pradesh,2004,Wheat,67806,207290
Madhya Pradesh,2004,Onion,14,129
Madhya Pradesh,2004,Potato,395,4811
Madhya Pradesh,2005,Bajra,79781,156451
Madhya Pradesh,2005,Jowar,546,547
Madhya Pradesh,2005,Rice,537,1125
Madhya Pradesh,2005,Wheat,68182,216753
Madhya Pradesh,2005,Onion,45,368
Madhya Pradesh,2005,Potato,555,7244
Madhya Pradesh,2006,Bajra,82751,145725
Madhya Pradesh,2006,Jowar,207,202
Madhya Pradesh,2006,Rice,452,889
Madhya Pradesh,2006,Wheat,75244,221864
Madhya Pradesh,2006,Onion,42,334
Madhya Pradesh,2006,Potato,914,11435
Madhya Pradesh,2007,Bajra,89381,168662
Madhya Pradesh,2007,Jowar,128,125
Madhya Pradesh,2007,Rice,115,283
Madhya Pradesh,2007,Wheat,78279,159799
Madhya Pradesh,2007,Onion,49,253
Madhya Pradesh,2007,Potato,1691,18113
Madhya Pradesh,2008,Bajra,87505,143071
Madhya Pradesh,2008,Jowar,61,70
Madhya Pradesh,2008,Rice,467,980
Madhya Pradesh,2008,Wheat,80367,184830
Madhya Pradesh,2008,Onion,49,257
Madhya Pradesh,2008,Potato,2005,22135
Madhya Pradesh,2009,Jowar,115,145
Madhya Pradesh,2009,Bajra,91537,157611
Madhya Pradesh,2009,Onion,91,659
Madhya Pradesh,2009,Potato,2091,20920
Madhya Pradesh,2009,Rice,102,251
Madhya Pradesh,2009,Wheat,81506,179778
Madhya Pradesh,2010,Bajra,96464,238266
Madhya Pradesh,2010,Jowar,136,186
Madhya Pradesh,2010,Rice,184,545
Madhya Pradesh,2010,Wheat,95981,221759
Madhya Pradesh,2010,Onion,117,743
Madhya Pradesh,2010,Potato,2483,23698
Madhya Pradesh,2011,Bajra,98569,238537
Madhya Pradesh,2011,Jowar,368,396
Madhya Pradesh,2011,Rice,255,741
Madhya Pradesh,2011,Wheat,104099,412147
Madhya Pradesh,2011,Onion,146,707
Madhya Pradesh,2011,Potato,2454,24072
Madhya Pradesh,2012,Bajra,94708,223416
Madhya Pradesh,2012,Jowar,86,114
Madhya Pradesh,2012,Rice,235,729
Madhya Pradesh,2012,Wheat,100612,382423
Madhya Pradesh,2012,Onion,81,612
Madhya Pradesh,2012,Potato,1849,43168
Madhya Pradesh,2013,Bajra,111048,237853
Madhya Pradesh,2013,Jowar,326,394
Madhya Pradesh,2013,Rice,540,1052
Madhya Pradesh,2013,Wheat,102492,324488
Madhya Pradesh,2013,Onion,111,831
Madhya Pradesh,2013,Potato,2076,38289
Madhya Pradesh,1997,Jowar,5900,7800
Madhya Pradesh,1997,Wheat,88500,120300
Madhya Pradesh,1998,Jowar,4900,8000
Madhya Pradesh,1998,Rice,8700,7000
Madhya Pradesh,1998,Wheat,81800,143500
Madhya Pradesh,1999,Bajra,55,50
Madhya Pradesh,1999,Jowar,4778,5875
Madhya Pradesh,1999,Rice,9396,12017
Madhya Pradesh,1999,Jowar,2,2
Madhya Pradesh,1999,Wheat,81492,259408
Madhya Pradesh,1999,Onion,620,10116
Madhya Pradesh,1999,Potato,518,9498
Madhya Pradesh,2000,Bajra,60,74
Madhya Pradesh,2000,Jowar,4916,8289
Madhya Pradesh,2000,Rice,10835,9094
Madhya Pradesh,2000,Wheat,77338,252772
Madhya Pradesh,2000,Onion,586,11879
Madhya Pradesh,2001,Bajra,29,37
Madhya Pradesh,2001,Jowar,5375,8742
Madhya Pradesh,2001,Rice,13188,15394
Madhya Pradesh,2001,Jowar,3,3
Madhya Pradesh,2001,Wheat,67695,216381
Madhya Pradesh,2001,Onion,602,12213
Madhya Pradesh,2001,Potato,606,14277
Madhya Pradesh,2002,Bajra,30,21
Madhya Pradesh,2002,Jowar,6088,8299
Madhya Pradesh,2002,Rice,12974,9148
Madhya Pradesh,2002,Wheat,62524,170610
Madhya Pradesh,2002,Onion,595,11119
Madhya Pradesh,2002,Potato,609,11600
Madhya Pradesh,2002,Tomato,524,0
Madhya Pradesh,2003,Bajra,28,41
Madhya Pradesh,2003,Jowar,4587,7863
Madhya Pradesh,2003,Rice,13309,15565
Madhya Pradesh,2003,Wheat,60462,181707
Madhya Pradesh,2003,Onion,592,10649
Madhya Pradesh,2003,Potato,594,11754
Madhya Pradesh,2003,Tomato,506,0
Madhya Pradesh,2004,Bajra,22,34
Madhya Pradesh,2004,Jowar,5157,8286
Madhya Pradesh,2004,Rice,14027,14953
Madhya Pradesh,2004,Wheat,59188,168938
Madhya Pradesh,2004,Onion,703,14729
Madhya Pradesh,2004,Potato,591,13062
Madhya Pradesh,2005,Bajra,11,18
Madhya Pradesh,2005,Jowar,4563,8379
Madhya Pradesh,2005,Rice,13053,13931
Madhya Pradesh,2005,Wheat,54522,161664
Madhya Pradesh,2005,Onion,711,15431
Madhya Pradesh,2005,Potato,619,13101
Madhya Pradesh,2006,Bajra,2,3
Madhya Pradesh,2006,Jowar,3793,7511
Madhya Pradesh,2006,Rice,13605,14579
Madhya Pradesh,2006,Wheat,53073,151925
Madhya Pradesh,2006,Onion,664,14497
Madhya Pradesh,2006,Potato,548,11507
Madhya Pradesh,2007,Bajra,67,95
Madhya Pradesh,2007,Jowar,3439,5610
Madhya Pradesh,2007,Rice,12944,12744
Madhya Pradesh,2007,Wheat,54969,157560
Madhya Pradesh,2007,Onion,700,13221
Madhya Pradesh,2007,Potato,588,11586
Madhya Pradesh,2008,Bajra,2,3
Madhya Pradesh,2008,Jowar,3088,6521
Madhya Pradesh,2008,Rice,13149,12221
Madhya Pradesh,2008,Wheat,62311,189672
Madhya Pradesh,2008,Onion,664,12551
Madhya Pradesh,2008,Potato,491,8642
Madhya Pradesh,2009,Jowar,2586,6003
Madhya Pradesh,2009,Bajra,8,13
Madhya Pradesh,2009,Onion,738,14384
Madhya Pradesh,2009,Potato,453,7658
Madhya Pradesh,2009,Rice,13345,14933
Madhya Pradesh,2009,Wheat,65069,169418
Madhya Pradesh,2010,Jowar,1734,4476
Madhya Pradesh,2010,Rice,12545,19469
Madhya Pradesh,2010,Wheat,68842,226878
Madhya Pradesh,2010,Onion,862,19983
Madhya Pradesh,2010,Potato,901,13766
Madhya Pradesh,2011,Bajra,19,37
Madhya Pradesh,2011,Jowar,2134,5044
Madhya Pradesh,2011,Rice,12088,22637
Madhya Pradesh,2011,Wheat,77318,176403
Madhya Pradesh,2011,Onion,875,23201
Madhya Pradesh,2011,Potato,761,12338
Madhya Pradesh,2012,Jowar,1210,3847
Madhya Pradesh,2012,Rice,12914,17213
Madhya Pradesh,2012,Wheat,81995,240816
Madhya Pradesh,2012,Onion,1058,22722
Madhya Pradesh,2012,Potato,753,15964
Madhya Pradesh,2013,Bajra,9,8
Madhya Pradesh,2013,Jowar,1121,1426
Madhya Pradesh,2013,Rice,18364,24989
Madhya Pradesh,2013,Wheat,93171,198021
Madhya Pradesh,2013,Onion,2272,61311
Madhya Pradesh,2013,Potato,603,10417
Madhya Pradesh,1998,Jowar,5100,4800
Madhya Pradesh,1998,Wheat,33400,84600
Madhya Pradesh,1999,Bajra,24,24
Madhya Pradesh,1999,Jowar,4342,4127
Madhya Pradesh,1999,Rice,6,6
Madhya Pradesh,1999,Wheat,32482,103953
Madhya Pradesh,1999,Onion,163,1594
Madhya Pradesh,2000,Bajra,27,14
Madhya Pradesh,2000,Jowar,5055,2854
Madhya Pradesh,2000,Rice,10,5
Madhya Pradesh,2000,Wheat,17467,41636
Madhya Pradesh,2000,Onion,162,1969
Madhya Pradesh,2001,Bajra,41,37
Madhya Pradesh,2001,Jowar,5187,2877
Madhya Pradesh,2001,Rice,27,13
Madhya Pradesh,2001,Wheat,23189,63512
Madhya Pradesh,2001,Onion,291,3588
Madhya Pradesh,2001,Potato,4,55
Madhya Pradesh,2002,Bajra,78,33
Madhya Pradesh,2002,Jowar,5459,2610
Madhya Pradesh,2002,Rice,10,2
Madhya Pradesh,2002,Wheat,11444,23796
Madhya Pradesh,2002,Onion,272,3049
Madhya Pradesh,2002,Potato,3,38
Madhya Pradesh,2002,Tomato,41,0
Madhya Pradesh,2003,Bajra,19,20
Madhya Pradesh,2003,Jowar,9064,9565
Madhya Pradesh,2003,Rice,8,6
Madhya Pradesh,2003,Wheat,17725,48953
Madhya Pradesh,2003,Onion,350,3724
Madhya Pradesh,2003,Tomato,46,0
Madhya Pradesh,2004,Bajra,14,12
Madhya Pradesh,2004,Jowar,5534,4125
Madhya Pradesh,2004,Rice,11,5
Madhya Pradesh,2004,Wheat,25911,74351
Madhya Pradesh,2004,Onion,356,4717
Madhya Pradesh,2005,Bajra,31,20
Madhya Pradesh,2005,Jowar,3621,2824
Madhya Pradesh,2005,Rice,24,12
Madhya Pradesh,2005,Wheat,24274,62579
Madhya Pradesh,2005,Onion,369,4102
Madhya Pradesh,2005,Potato,2,23
Madhya Pradesh,2006,Bajra,29,25
Madhya Pradesh,2006,Jowar,2915,2383
Madhya Pradesh,2006,Rice,29,14
Madhya Pradesh,2006,Wheat,39934,85246
Madhya Pradesh,2006,Onion,374,4960
Madhya Pradesh,2006,Potato,3,56
Madhya Pradesh,2007,Bajra,13,11
Madhya Pradesh,2007,Jowar,2714,2085
Madhya Pradesh,2007,Rice,41,20
Madhya Pradesh,2007,Wheat,27955,58988
Madhya Pradesh,2007,Onion,592,6597
Madhya Pradesh,2007,Potato,2,28
Madhya Pradesh,2008,Bajra,14,13
Madhya Pradesh,2008,Jowar,2344,2079
Madhya Pradesh,2008,Rice,70,36
Madhya Pradesh,2008,Wheat,32171,74945
Madhya Pradesh,2008,Onion,392,3912
Madhya Pradesh,2008,Potato,18,234
Madhya Pradesh,2009,Jowar,2123,2019
Madhya Pradesh,2009,Bajra,25,25
Madhya Pradesh,2009,Onion,457,5121
Madhya Pradesh,2009,Potato,4,47
Madhya Pradesh,2009,Rice,60,29
Madhya Pradesh,2009,Wheat,29213,61841
Madhya Pradesh,2010,Bajra,18,22
Madhya Pradesh,2010,Jowar,2054,2718
Madhya Pradesh,2010,Rice,47,35
Madhya Pradesh,2010,Wheat,38524,92087
Madhya Pradesh,2010,Onion,843,8519
Madhya Pradesh,2010,Potato,8,103
Madhya Pradesh,2011,Bajra,11,12
Madhya Pradesh,2011,Jowar,1497,1451
Madhya Pradesh,2011,Rice,46,35
Madhya Pradesh,2011,Wheat,43071,132142
Madhya Pradesh,2011,Onion,919,13170
Madhya Pradesh,2011,Potato,8,95
Madhya Pradesh,2012,Bajra,2,3
Madhya Pradesh,2012,Jowar,708,872
Madhya Pradesh,2012,Rice,43,23
Madhya Pradesh,2012,Wheat,42218,162835
Madhya Pradesh,2012,Onion,954,22688
Madhya Pradesh,2012,Potato,9,156
Madhya Pradesh,2013,Bajra,9,9
Madhya Pradesh,2013,Jowar,494,455
Madhya Pradesh,2013,Rice,38,14
Madhya Pradesh,2013,Wheat,53379,226327
Madhya Pradesh,2013,Onion,1239,15050
Madhya Pradesh,2013,Potato,6,64
Madhya Pradesh,1997,Bajra,100,100
Madhya Pradesh,1997,Jowar,7500,6400
Madhya Pradesh,1997,Wheat,78900,84700
Madhya Pradesh,1998,Bajra,100,100
Madhya Pradesh,1998,Jowar,6700,7200
Madhya Pradesh,1998,Rice,60800,22900
Madhya Pradesh,1998,Wheat,78200,85800
Madhya Pradesh,1999,Bajra,31,27
Madhya Pradesh,1999,Jowar,7537,7056
Madhya Pradesh,1999,Rice,64202,47346
Madhya Pradesh,1999,Wheat,81182,92151
Madhya Pradesh,1999,Onion,347,2438
Madhya Pradesh,1999,Potato,511,3717
Madhya Pradesh,2000,Bajra,38,39
Madhya Pradesh,2000,Jowar,5389,3816
Madhya Pradesh,2000,Rice,62533,23130
Madhya Pradesh,2000,Wheat,70048,55502
Madhya Pradesh,2000,Onion,338,2703
Madhya Pradesh,2001,Bajra,35,34
Madhya Pradesh,2001,Jowar,5029,4282
Madhya Pradesh,2001,Rice,63192,34633
Madhya Pradesh,2001,Wheat,66406,73728
Madhya Pradesh,2001,Onion,343,2802
Madhya Pradesh,2001,Potato,484,4358
Madhya Pradesh,2002,Bajra,51,45
Madhya Pradesh,2002,Jowar,5453,4111
Madhya Pradesh,2002,Rice,60922,19750
Madhya Pradesh,2002,Wheat,65420,75166
Madhya Pradesh,2002,Onion,371,2910
Madhya Pradesh,2002,Potato,629,5109
Madhya Pradesh,2002,Tomato,109,0
Madhya Pradesh,2003,Bajra,21,23
Madhya Pradesh,2003,Jowar,4129,3990
Madhya Pradesh,2003,Rice,59497,27285
Madhya Pradesh,2003,Wheat,70516,78898
Madhya Pradesh,2003,Onion,342,2955
Madhya Pradesh,2003,Potato,615,5717
Madhya Pradesh,2003,Tomato,109,0
Madhya Pradesh,2004,Bajra,38,32
Madhya Pradesh,2004,Jowar,5144,3612
Madhya Pradesh,2004,Rice,62849,24883
Madhya Pradesh,2004,Wheat,71904,76702
Madhya Pradesh,2004,Onion,355,2680
Madhya Pradesh,2004,Potato,630,6196
Madhya Pradesh,2005,Bajra,40,41
Madhya Pradesh,2005,Jowar,4585,3882
Madhya Pradesh,2005,Rice,60745,37701
Madhya Pradesh,2005,Wheat,70782,71841
Madhya Pradesh,2005,Onion,459,3846
Madhya Pradesh,2005,Potato,631,3901
Madhya Pradesh,2006,Bajra,35,28
Madhya Pradesh,2006,Jowar,3843,2628
Madhya Pradesh,2006,Rice,56217,25502
Madhya Pradesh,2006,Wheat,61664,57870
Madhya Pradesh,2006,Onion,359,3026
Madhya Pradesh,2006,Potato,567,3478
Madhya Pradesh,2007,Bajra,45,34
Madhya Pradesh,2007,Jowar,5134,3838
Madhya Pradesh,2007,Rice,49756,23242
Madhya Pradesh,2007,Wheat,53637,53192
Madhya Pradesh,2007,Onion,283,2062
Madhya Pradesh,2007,Potato,457,2630
Madhya Pradesh,2008,Bajra,33,47
Madhya Pradesh,2008,Jowar,4977,6869
Madhya Pradesh,2008,Rice,57085,44532
Madhya Pradesh,2008,Wheat,60694,88331
Madhya Pradesh,2008,Onion,490,3626
Madhya Pradesh,2008,Potato,667,3429
Madhya Pradesh,2009,Jowar,6522,10181
Madhya Pradesh,2009,Bajra,106,94
Madhya Pradesh,2009,Onion,604,4631
Madhya Pradesh,2009,Potato,905,7130
Madhya Pradesh,2009,Rice,58338,28564
Madhya Pradesh,2009,Wheat,68249,97074
Madhya Pradesh,2010,Bajra,68,100
Madhya Pradesh,2010,Jowar,6850,11722
Madhya Pradesh,2010,Rice,53696,51600
Madhya Pradesh,2010,Jowar,6,12
Madhya Pradesh,2010,Wheat,62814,89133
Madhya Pradesh,2010,Onion,627,3979
Madhya Pradesh,2010,Potato,1099,4062
Madhya Pradesh,2011,Bajra,82,94
Madhya Pradesh,2011,Jowar,7285,9964
Madhya Pradesh,2011,Rice,61036,62288
Madhya Pradesh,2011,Wheat,70946,143847
Madhya Pradesh,2011,Onion,838,5682
Madhya Pradesh,2011,Potato,1480,8266
Madhya Pradesh,2012,Bajra,1,1
Madhya Pradesh,2012,Jowar,6935,10975
Madhya Pradesh,2012,Rice,63640,64908
Madhya Pradesh,2012,Wheat,82540,156445
Madhya Pradesh,2012,Onion,839,8246
Madhya Pradesh,2012,Potato,1495,18463
Madhya Pradesh,2013,Bajra,12,16
Madhya Pradesh,2013,Jowar,3898,3884
Madhya Pradesh,2013,Rice,80645,91512
Madhya Pradesh,2013,Wheat,85234,151520
Madhya Pradesh,2013,Onion,817,18989
Madhya Pradesh,2013,Potato,1683,25423
Madhya Pradesh,1997,Jowar,800,1400
Madhya Pradesh,1997,Wheat,182100,196200
Madhya Pradesh,1998,Jowar,2600,5900
Madhya Pradesh,1998,Rice,3800,2300
Madhya Pradesh,1998,Wheat,177100,239300
Madhya Pradesh,1999,Bajra,2,3
Madhya Pradesh,1999,Jowar,1246,2736
Madhya Pradesh,1999,Rice,4147,4333
Madhya Pradesh,1999,Wheat,179776,255448
Madhya Pradesh,1999,Onion,308,4233
Madhya Pradesh,1999,Potato,177,3145
Madhya Pradesh,2000,Jowar,1074,1874
Madhya Pradesh,2000,Rice,5173,2852
Madhya Pradesh,2000,Jowar,1,2
Madhya Pradesh,2000,Wheat,172252,224058
Madhya Pradesh,2000,Onion,255,3075
Madhya Pradesh,2001,Bajra,8,12
Madhya Pradesh,2001,Jowar,1257,1898
Madhya Pradesh,2001,Rice,5430,3148
Madhya Pradesh,2001,Wheat,170963,242956
Madhya Pradesh,2001,Onion,294,3550
Madhya Pradesh,2001,Potato,144,2260
Madhya Pradesh,2002,Jowar,1030,1564
Madhya Pradesh,2002,Rice,5319,2868
Madhya Pradesh,2002,Wheat,173061,271406
Madhya Pradesh,2002,Onion,309,3583
Madhya Pradesh,2002,Potato,128,1883
Madhya Pradesh,2002,Tomato,221,0
Madhya Pradesh,2003,Bajra,13,22
Madhya Pradesh,2003,Jowar,1296,2472
Madhya Pradesh,2003,Rice,5305,3339
Madhya Pradesh,2003,Jowar,5,12
Madhya Pradesh,2003,Wheat,177497,277056
Madhya Pradesh,2003,Onion,458,5422
Madhya Pradesh,2003,Potato,169,2778
Madhya Pradesh,2003,Tomato,367,0
Madhya Pradesh,2004,Jowar,1396,2495
Madhya Pradesh,2004,Rice,5906,3622
Madhya Pradesh,2004,Wheat,178743,279277
Madhya Pradesh,2004,Onion,452,6233
Madhya Pradesh,2004,Potato,168,3084
Madhya Pradesh,2005,Bajra,2,3
Madhya Pradesh,2005,Jowar,1458,3024
Madhya Pradesh,2005,Rice,8299,5108
Madhya Pradesh,2005,Wheat,178044,304533
Madhya Pradesh,2005,Onion,542,7227
Madhya Pradesh,2005,Potato,186,2898
Madhya Pradesh,2006,Bajra,29,54
Madhya Pradesh,2006,Jowar,1166,2533
Madhya Pradesh,2006,Rice,12369,8280
Madhya Pradesh,2006,Wheat,178364,311314
Madhya Pradesh,2006,Onion,490,7665
Madhya Pradesh,2006,Potato,212,3278
Madhya Pradesh,2007,Bajra,8,13
Madhya Pradesh,2007,Jowar,753,1655
Madhya Pradesh,2007,Rice,18028,19022
Madhya Pradesh,2007,Wheat,167936,203912
Madhya Pradesh,2007,Onion,396,4594
Madhya Pradesh,2007,Potato,166,2409
Madhya Pradesh,2008,Jowar,702,1626
Madhya Pradesh,2008,Rice,22146,21131
Madhya Pradesh,2008,Wheat,168418,266855
Madhya Pradesh,2008,Onion,395,4652
Madhya Pradesh,2008,Potato,181,2345
Madhya Pradesh,2009,Jowar,654,1715
Madhya Pradesh,2009,Onion,452,6433
Madhya Pradesh,2009,Potato,209,2677
Madhya Pradesh,2009,Rice,21859,21227
Madhya Pradesh,2009,Wheat,185266,376514
Madhya Pradesh,2010,Bajra,5,10
Madhya Pradesh,2010,Jowar,295,847
Madhya Pradesh,2010,Rice,26154,33151
Madhya Pradesh,2010,Wheat,182321,278393
Madhya Pradesh,2010,Onion,395,5620
Madhya Pradesh,2010,Potato,233,2135
Madhya Pradesh,2011,Jowar,224,554
Madhya Pradesh,2011,Rice,28702,43961
Madhya Pradesh,2011,Wheat,222167,663866
Madhya Pradesh,2011,Onion,452,9373
Madhya Pradesh,2011,Potato,205,2839
Madhya Pradesh,2012,Bajra,5,14
Madhya Pradesh,2012,Jowar,101,263
Madhya Pradesh,2012,Rice,35335,45383
Madhya Pradesh,2012,Wheat,232568,788547
Madhya Pradesh,2012,Onion,585,9368
Madhya Pradesh,2012,Potato,267,3338
Madhya Pradesh,2013,Bajra,14,24
Madhya Pradesh,2013,Jowar,44,65
Madhya Pradesh,2013,Rice,62686,54136
Madhya Pradesh,2013,Wheat,241868,517098
